Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Timestamp (s),FR susp (mm),FL susp (mm)
0,0,cd,44,0,0,9f,43,52.74932,-128.85714285714286,38.86666666666667
0,20,ad,44,0,0,61,43,52.799317,-108.82142857142857,27.5
0,e0,93,44,0,0,28,43,52.849325,-92.95,20.533333333333335
0,e0,98,44,0,0,27,43,52.899326,-96.09285714285714,20.41111111111111
0,a0,8f,44,0,0,f2,42,52.949329,-90.27857142857142,14.78888888888889
0,20,96,44,0,0,b8,42,52.999333,-94.36428571428571,11.244444444444445
0,a0,88,44,0,0,6,43,53.049338,-85.87857142857143,16.377777777777776
0,20,bd,44,0,0,11,43,53.099344,-118.87857142857143,17.722222222222225
0,80,31,44,0,0,8c,42,53.149343,-55.785714285714285,8.555555555555555
0,80,ba,44,0,0,4d,43,53.199345,-117.22857142857141,25.055555555555554
0,40,89,44,0,0,7,43,53.249356,-86.27142857142857,16.5
0,c0,8a,44,0,0,0,43,53.299358,-87.21428571428571,15.644444444444444
0,e0,97,44,0,0,b6,42,53.349357,-95.46428571428572,11.122222222222222
0,80,75,44,0,0,da,42,53.399363,-77.15714285714286,13.322222222222223
0,0,7e,44,0,0,e2,42,53.449367,-79.82857142857144,13.811111111111112
0,80,95,44,0,0,28,43,53.499372,-93.97142857142858,20.533333333333335
0,20,92,44,0,0,5,43,53.549376,-91.85,16.255555555555556
0,80,9a,44,0,0,f2,42,53.599378,-97.11428571428571,14.78888888888889
0,40,7e,44,0,0,f8,42,53.649384,-79.90714285714286,15.155555555555555
0,20,93,44,0,0,3,43,53.699382,-92.47857142857143,16.01111111111111
0,e0,90,44,0,0,8,43,53.74939,-91.06428571428572,16.622222222222224
0,e0,9c,44,0,0,14,43,53.79939,-98.60714285714286,18.08888888888889
0,60,a1,44,0,0,22,43,53.849396,-101.43571428571428,19.8
0,80,a8,44,0,0,2e,43,53.899397,-105.91428571428571,21.266666666666666
0,e0,a9,44,0,0,ec,42,53.949399,-106.77857142857144,14.422222222222224
0,20,ab,44,0,80,94,43,53.999402,-107.56428571428572,36.300000000000004
0,80,9e,44,0,0,e,43,54.049408,-99.62857142857143,17.355555555555554
0,e0,f5,44,0,0,27,43,54.099411,-154.55,20.41111111111111
0,60,b0,44,0,0,27,43,54.149411,-110.8642857142857,20.41111111111111
0,60,de,44,0,0,2f,43,54.199417,-139.77857142857144,21.38888888888889
0,0,a4,44,0,0,25,43,54.249419,-103.08571428571429,20.166666666666664
0,60,95,44,0,0,26,43,54.299422,-93.89285714285714,20.288888888888888
0,40,7a,44,0,80,9d,43,54.399429,-78.64999999999999,38.5
0,a0,89,44,0,80,9e,43,54.449434,-86.50714285714287,38.74444444444444
0,80,72,44,0,0,8d,43,55.24949,-76.21428571428571,34.46666666666667
0,c0,b7,44,0,80,a6,43,55.299493,-115.5,40.7
0,e0,80,44,0,0,59,43,55.399499,-81.00714285714285,26.522222222222222
0,c0,95,44,0,0,3b,43,55.449509,-94.12857142857143,22.855555555555558
0,a0,95,44,0,0,49,43,55.499512,-94.05,24.566666666666666
0,0,ae,44,0,0,41,43,55.549512,-109.37142857142858,23.58888888888889
0,e0,95,44,0,0,27,43,55.599516,-94.20714285714286,20.41111111111111
0,c0,a9,44,0,0,3c,43,55.649519,-106.7,22.977777777777778
0,60,a3,44,0,0,48,43,55.699522,-102.69285714285715,24.444444444444443
0,c0,a4,44,0,0,2d,43,55.749527,-103.55714285714285,21.144444444444442
0,20,98,44,0,0,d3,43,55.799532,-95.62142857142858,51.57777777777778
0,c0,ad,44,0,0,26,43,55.849532,-109.21428571428572,20.288888888888888
0,20,8b,44,0,0,5c,43,55.899538,-87.45,26.88888888888889
0,a0,a3,44,0,80,91,43,55.949542,-102.85000000000001,35.56666666666666
0,40,a5,44,0,0,2b,43,55.999543,-103.87142857142857,20.9
0,60,98,44,0,0,35,43,56.049553,-95.77857142857142,22.12222222222222
0,60,8c,44,0,0,84,43,56.099555,-88.23571428571428,32.266666666666666
0,80,8b,44,0,0,35,43,56.149561,-87.68571428571428,22.12222222222222
0,0,8c,44,0,0,12,43,56.199567,-88.0,17.844444444444445
0,60,af,44,0,0,39,43,56.249567,-110.2357142857143,22.61111111111111
0,0,a1,44,0,0,46,43,56.299569,-101.2,24.2
0,0,8c,44,0,0,37,43,56.349572,-88.0,22.366666666666667
0,80,99,44,0,0,40,43,56.399577,-96.48571428571428,23.466666666666665
0,a0,a6,44,0,80,ba,43,56.44958,-104.7357142857143,45.58888888888889
0,a0,a4,44,0,0,50,43,56.499584,-103.47857142857143,25.42222222222222
0,a0,a9,44,0,0,53,43,56.549589,-106.62142857142857,25.78888888888889
0,80,a8,44,0,0,4e,43,56.599591,-105.91428571428571,25.177777777777777
0,e0,d8,44,0,0,c9,43,56.649592,-136.32142857142858,49.13333333333333
0,80,a5,44,0,0,4b,43,56.699597,-104.02857142857142,24.811111111111114
0,0,a2,44,0,0,74,43,56.749601,-101.82857142857142,29.822222222222226
0,40,a6,44,0,0,56,43,56.799605,-104.5,26.155555555555555
0,a0,a6,44,0,0,4d,43,56.849609,-104.7357142857143,25.055555555555554
0,c0,8e,44,0,0,6a,43,56.899611,-89.72857142857143,28.6
0,60,9e,44,0,0,91,43,56.949617,-99.55,35.44444444444445
0,0,94,44,0,0,70,43,56.99962,-93.02857142857144,29.333333333333332
0,c0,96,44,0,0,98,43,57.049624,-94.75714285714285,37.15555555555556
0,80,a8,44,0,0,0,44,57.099629,-105.91428571428571,62.577777777777776
0,80,ab,44,0,0,6e,43,57.149629,-107.8,29.08888888888889
0,a0,ad,44,0,0,6e,43,57.199636,-109.13571428571429,29.08888888888889
0,60,ae,44,0,80,a6,43,57.249638,-109.60714285714286,40.7
0,0,a5,44,0,0,71,43,57.299642,-103.71428571428571,29.455555555555556
0,40,a7,44,0,0,72,43,57.349643,-105.12857142857143,29.57777777777778
0,40,f4,44,0,0,b5,43,60.049833,-153.52857142857144,44.24444444444444
0,60,dc,44,0,80,99,43,60.099836,-138.52142857142857,37.52222222222222
0,40,e1,44,0,0,c1,43,60.399863,-141.5857142857143,47.17777777777778
0,c0,fa,44,0,80,17,44,60.449866,-157.6142857142857,74.06666666666666
0,20,df,44,0,0,7,44,60.899894,-140.25,66.0
0,e0,cd,44,0,0,34,44,60.949899,-129.40714285714284,88.0
0,e0,c9,44,0,80,b7,43,60.999901,-126.89285714285714,44.855555555555554
0,0,ea,44,0,0,d6,43,61.049901,-147.0857142857143,52.31111111111111
0,60,ca,44,0,80,c,44,61.099909,-127.20714285714286,68.6888888888889
0,40,d2,44,0,80,e9,43,61.149911,-132.15714285714287,57.077777777777776
0,0,d9,44,0,80,8,44,61.199921,-136.4,66.73333333333333
0,40,cd,44,0,0,26,44,61.249921,-129.0142857142857,81.15555555555555
0,e0,cb,44,0,80,ff,43,61.299921,-128.15,62.45555555555556
0,20,e6,44,0,0,ef,43,61.349927,-144.65,58.42222222222222
0,e0,e0,44,0,80,16,44,61.399931,-141.35,73.57777777777777
0,a0,db,44,0,0,6,44,61.449933,-138.04999999999998,65.5111111111111
0,a0,ec,44,0,0,2,44,61.499938,-148.73571428571427,63.55555555555555
0,60,d2,44,0,c0,3,44,61.549938,-132.2357142857143,64.41111111111111
0,c0,c7,44,0,40,0,44,61.599944,-125.55714285714286,62.699999999999996
0,60,ca,44,0,c0,1,44,61.649945,-127.20714285714286,63.43333333333333
0,60,ce,44,0,0,1e,44,61.699951,-129.72142857142856,77.24444444444444
0,c0,ba,44,0,0,1,44,61.749957,-117.38571428571429,63.06666666666667
0,e0,d9,44,0,80,77,44,61.799956,-136.95000000000002,121.00000000000001
0,c0,e1,44,0,0,14,44,61.849961,-141.9,72.35555555555555
0,20,db,44,0,c0,66,44,61.899964,-137.7357142857143,112.81111111111112
0,a0,ee,44,0,80,4c,44,61.94997,-149.99285714285716,99.97777777777777
0,20,df,44,0,80,41,44,61.999972,-140.25,94.6
0,0,f8,44,0,c0,11,44,62.049975,-155.88571428571427,71.25555555555556
0,c0,d6,44,0,c0,11,44,62.099977,-134.98571428571427,71.25555555555556
0,0,d3,44,0,0,11,44,62.149981,-132.62857142857143,70.8888888888889
0,a0,d5,44,0,c0,7,44,62.199983,-134.2785714285714,66.36666666666667
0,a0,e3,44,0,c0,24,44,62.249987,-143.07857142857142,80.54444444444444
0,0,ca,44,0,80,2,44,62.299994,-126.97142857142858,63.8
0,a0,d0,44,0,80,e,44,62.349995,-131.1357142857143,69.66666666666666
0,0,d5,44,0,80,ff,43,62.4,-133.88571428571427,62.45555555555556
0,20,f2,44,0,0,fa,43,62.450003,-152.19285714285715,61.111111111111114
0,e0,c9,44,0,80,fa,43,62.650018,-126.89285714285714,61.233333333333334
0,20,cf,44,0,80,fc,43,62.700022,-130.19285714285712,61.72222222222222
0,e0,d5,44,0,c0,0,44,62.750024,-134.43571428571428,62.94444444444444
0,a0,e6,44,0,40,0,44,62.800029,-144.96428571428572,62.699999999999996
0,60,cd,44,0,0,13,44,62.850029,-129.09285714285713,71.86666666666666
0,60,d1,44,0,c0,52,44,62.900031,-131.60714285714286,103.03333333333333
0,20,d4,44,0,c0,4a,44,62.95004,-133.3357142857143,99.12222222222222
0,60,ce,44,0,40,0,44,63.000042,-129.72142857142856,62.699999999999996
0,c0,ed,44,0,40,38,44,63.050044,-149.44285714285715,90.07777777777778
0,0,e2,44,0,80,fb,43,63.750092,-142.05714285714285,61.477777777777774
0,c0,cc,44,0,0,e6,43,63.800096,-128.7,56.222222222222214
0,0,d5,44,0,0,e3,43,63.850098,-133.88571428571427,55.488888888888894
0,40,d3,44,0,0,ed,43,63.900103,-132.78571428571428,57.93333333333333
0,a0,d5,44,0,80,23,44,63.950105,-134.2785714285714,79.93333333333334
0,80,de,44,0,80,57,44,64.000113,-139.85714285714286,105.35555555555555
0,c0,f8,44,0,0,39,44,64.050116,-156.35714285714286,90.44444444444444
0,20,f9,44,0,80,f8,43,64.10012,-156.59285714285713,60.74444444444444
0,c0,f9,44,0,c0,c,44,64.150122,-156.98571428571427,68.8111111111111
0,a0,f4,44,0,0,f1,43,64.200125,-153.76428571428573,58.91111111111111
0,60,dd,44,0,80,c3,43,64.25013,-139.14999999999998,47.78888888888889
0,60,f4,44,0,80,c7,43,64.300132,-153.60714285714286,48.766666666666666
0,20,e8,44,0,80,c4,43,64.350134,-145.90714285714287,48.03333333333333
0,20,d3,44,0,80,b7,43,64.40014,-132.70714285714286,44.855555555555554
0,60,cc,44,0,0,e1,43,64.450146,-128.46428571428572,55.0
0,c0,c4,44,0,80,c9,43,64.500142,-123.67142857142858,49.25555555555555
0,40,d2,44,0,80,16,44,64.55015,-132.15714285714287,73.57777777777777
0,80,cd,44,0,0,98,43,64.600153,-129.17142857142858,37.15555555555556
0,c0,c6,44,0,0,95,43,64.650157,-124.92857142857143,36.422222222222224
0,40,d0,44,0,0,98,43,64.700164,-130.9,37.15555555555556
0,20,d1,44,0,0,98,43,64.750162,-131.45000000000002,37.15555555555556
0,e0,ce,44,0,80,2,44,64.80017,-130.03571428571428,63.8
0,20,c3,44,0,80,92,43,64.850171,-122.65,35.81111111111111
0,a0,c7,44,0,0,94,43,64.900173,-125.47857142857144,36.17777777777778
0,60,e3,44,0,0,76,43,64.950176,-142.92142857142858,30.066666666666666
0,a0,dd,44,0,80,90,43,65.000181,-139.30714285714285,35.32222222222222
0,60,e2,44,0,0,95,43,65.050183,-142.29285714285714,36.422222222222224
0,a0,ca,44,0,0,90,43,65.100187,-127.36428571428573,35.2
0,40,d9,44,0,80,a6,43,65.150193,-136.55714285714285,40.7
0,80,dc,44,0,80,82,43,65.200196,-138.6,31.9
0,a0,e2,44,0,0,74,43,65.250196,-142.45,29.822222222222226
0,80,e6,44,0,80,84,43,65.3002,-144.8857142857143,32.38888888888889
0,40,ce,44,0,0,89,43,65.350206,-129.64285714285714,33.488888888888894
0,0,c9,44,0,80,8c,43,65.400211,-126.34285714285714,34.34444444444445
0,0,d7,44,0,0,7e,43,65.450211,-135.14285714285714,31.044444444444444
0,40,cd,44,0,80,8c,43,65.500214,-129.0142857142857,34.34444444444445
0,20,be,44,0,80,8d,43,65.550218,-119.50714285714287,34.58888888888889
0,20,cd,44,0,80,84,43,65.600221,-128.93571428571428,32.38888888888889
0,40,c2,44,0,0,87,43,65.650224,-122.10000000000001,33.0
0,c0,dc,44,0,0,92,43,65.700229,-138.75714285714284,35.68888888888889
0,0,df,44,0,0,81,43,65.750234,-140.17142857142858,31.533333333333335
0,60,bc,44,0,0,96,43,65.800236,-118.40714285714287,36.666666666666664
0,20,b9,44,0,0,a1,43,65.850237,-116.36428571428571,39.355555555555554
0,a0,c8,44,0,0,4e,43,65.900242,-126.10714285714285,25.177777777777777
0,80,df,44,0,0,94,43,65.950249,-140.4857142857143,36.17777777777778
0,80,b2,44,0,0,6e,43,66.000255,-112.2,29.08888888888889
0,a0,dd,44,0,0,a8,43,66.050255,-139.30714285714285,41.06666666666667
0,a0,d1,44,0,80,81,43,66.100256,-131.76428571428573,31.65555555555556
0,40,e2,44,0,0,8a,43,66.150261,-142.21428571428572,33.733333333333334
0,40,ec,44,0,0,9a,43,66.200264,-148.5,37.644444444444446
0,a0,c1,44,0,0,ef,43,66.250266,-121.70714285714284,58.42222222222222
0,0,b1,44,0,0,a4,43,66.300272,-111.25714285714285,40.08888888888889
0,40,c0,44,0,0,7f,43,66.350277,-120.84285714285714,31.166666666666664
0,a0,ea,44,0,80,85,43,66.400281,-147.47857142857143,32.63333333333333
0,a0,d5,44,0,0,8b,43,66.450281,-134.2785714285714,33.977777777777774
0,e0,c3,44,0,0,68,43,66.500283,-123.12142857142857,28.355555555555554
0,0,c5,44,0,0,47,43,67.050321,-123.82857142857142,24.322222222222223
0,e0,d7,44,0,0,74,43,67.100326,-135.69285714285715,29.822222222222226
0,0,bb,44,0,0,7c,43,67.15033,-117.54285714285713,30.800000000000004
0,c0,b3,44,0,80,80,43,67.200331,-112.98571428571428,31.41111111111111
0,20,b0,44,0,0,78,43,67.25034,-110.70714285714286,30.31111111111111
0,e0,b0,44,0,0,73,43,67.300339,-111.17857142857143,29.700000000000003
0,e0,af,44,0,0,73,43,67.350344,-110.54999999999998,29.700000000000003
0,0,b7,44,0,80,a8,43,67.400349,-115.02857142857144,41.18888888888889
0,c0,ba,44,0,80,86,43,67.450352,-117.38571428571429,32.87777777777777
0,a0,d4,44,0,0,52,43,67.500354,-133.65,25.666666666666668
0,e0,b7,44,0,0,82,43,67.550359,-115.57857142857142,31.777777777777775
0,a0,bd,44,0,0,7e,43,67.600364,-119.19285714285715,31.044444444444444
0,20,d2,44,0,0,e2,43,67.650362,-132.07857142857142,55.24444444444445
0,a0,d5,44,0,0,73,43,67.700368,-134.2785714285714,29.700000000000003
0,40,c7,44,0,80,8c,43,67.750373,-125.24285714285715,34.34444444444445
0,20,b5,44,0,0,75,43,67.800375,-113.85,29.944444444444443
0,0,c6,44,0,0,7c,43,67.850379,-124.45714285714286,30.800000000000004
0,20,c1,44,0,0,70,43,67.900385,-121.39285714285715,29.333333333333332
0,60,bc,44,0,80,aa,43,67.950386,-118.40714285714287,41.67777777777778
0,a0,ae,44,0,0,77,43,68.00039,-109.76428571428572,30.188888888888886
0,a0,b9,44,0,0,70,43,68.050392,-116.67857142857143,29.333333333333332
0,60,d3,44,0,0,78,43,68.100398,-132.86428571428573,30.31111111111111
0,60,c3,44,0,0,77,43,68.150401,-122.80714285714285,30.188888888888886
0,0,b4,44,0,0,77,43,68.200402,-113.14285714285714,30.188888888888886
0,20,b4,44,0,0,71,43,68.250407,-113.22142857142858,29.455555555555556
0,20,ad,44,0,0,73,43,68.300408,-108.82142857142857,29.700000000000003
0,e0,a8,44,0,0,6b,43,68.350414,-106.14999999999999,28.722222222222225
0,80,b6,44,0,0,73,43,68.400415,-114.71428571428572,29.700000000000003
0,40,b7,44,0,0,80,43,68.450425,-115.18571428571428,31.288888888888888
0,0,ad,44,0,0,91,43,68.500424,-108.74285714285713,35.44444444444445
0,a0,b5,44,0,80,cd,43,68.550426,-114.16428571428571,50.233333333333334
0,c0,ab,44,0,0,5f,43,68.60043,-107.95714285714286,27.255555555555556
0,0,e8,44,0,0,67,43,68.650436,-145.82857142857142,28.23333333333333
0,20,b8,44,0,0,74,43,68.700436,-115.73571428571428,29.822222222222226
0,40,bb,44,0,0,75,43,68.75044,-117.7,29.944444444444443
0,e0,c6,44,0,0,69,43,68.800444,-125.00714285714285,28.477777777777778
0,e0,c8,44,0,0,6c,43,68.850449,-126.26428571428572,28.84444444444445
0,40,c8,44,0,0,86,43,68.900453,-125.87142857142858,32.75555555555555
0,60,c9,44,0,0,ba,43,68.950458,-126.57857142857144,45.46666666666667
0,20,a7,44,0,80,d2,43,69.000459,-105.05,51.455555555555556
0,80,b0,44,0,0,67,43,69.050463,-110.94285714285715,28.23333333333333
0,20,9e,44,0,0,b0,43,71.650646,-99.39285714285714,43.022222222222226
0,40,ac,44,0,0,77,43,71.700646,-108.27142857142857,30.188888888888886
0,e0,a0,44,0,0,54,43,71.750653,-101.12142857142857,25.91111111111111
0,20,ab,44,0,0,7a,43,71.800656,-107.56428571428572,30.555555555555557
0,a0,a0,44,0,80,a6,43,71.850658,-100.96428571428571,40.7
0,e0,c5,44,0,0,bc,43,71.900664,-124.37857142857143,45.955555555555556
0,e0,c1,44,0,0,7f,43,71.950666,-121.86428571428571,31.166666666666664
0,c0,aa,44,0,40,2b,44,72.000668,-107.32857142857144,83.72222222222221
0,40,cb,44,0,80,cc,43,72.050671,-127.75714285714287,49.98888888888889
0,c0,ab,44,0,80,d1,43,72.100678,-107.95714285714286,51.21111111111111
0,40,e8,44,0,80,92,43,72.15068,-145.9857142857143,35.81111111111111
0,40,c3,44,0,80,a0,43,72.200685,-122.72857142857143,39.233333333333334
0,60,c7,44,0,0,ab,43,72.250684,-125.32142857142857,41.8
0,40,9f,44,0,0,5e,43,72.30069,-100.10000000000001,27.133333333333333
0,40,d9,44,0,0,85,43,72.350696,-136.55714285714285,32.51111111111111
0,a0,ab,44,0,0,7f,43,72.400697,-107.87857142857143,31.166666666666664
0,20,c5,44,0,0,88,43,72.450702,-123.90714285714284,33.24444444444445
0,a0,c5,44,0,80,88,43,72.500705,-124.22142857142856,33.36666666666667
0,e0,c0,44,0,c0,21,44,72.550712,-121.23571428571428,79.07777777777778
0,a0,9e,44,0,0,72,43,72.600709,-99.70714285714286,29.57777777777778
0,a0,bc,44,0,0,9a,43,73.450769,-118.56428571428572,37.644444444444446
0,a0,c0,44,0,0,9c,43,73.500776,-121.07857142857144,38.13333333333333
0,e0,d1,44,0,0,ab,43,73.550779,-131.92142857142858,41.8
0,c0,de,44,0,0,a5,43,73.60078,-140.01428571428573,40.33333333333333
0,80,ba,44,0,0,a6,43,73.650785,-117.22857142857141,40.577777777777776
0,20,b6,44,0,0,c4,43,73.700785,-114.47857142857143,47.91111111111111
0,e0,b1,44,0,80,a0,43,73.750793,-111.80714285714286,39.233333333333334
0,0,bf,44,0,80,99,43,73.800796,-120.05714285714285,37.52222222222222
0,c0,d3,44,0,0,9f,43,73.850798,-133.1,38.86666666666667
0,20,b3,44,0,80,9f,43,73.900805,-112.59285714285714,38.98888888888889
0,e0,ad,44,0,40,9,44,73.950805,-109.29285714285714,67.1
0,a0,a8,44,0,80,a1,43,74.000812,-105.99285714285713,39.477777777777774
0,40,c7,44,0,e0,d5,44,74.050812,-125.24285714285715,209.12222222222223
0,a0,c8,44,0,0,ec,43,74.100817,-126.10714285714285,57.6888888888889
0,10,2,45,0,80,1b,44,74.15082,-163.50714285714287,76.02222222222223
0,20,de,44,0,0,af,43,74.200825,-139.62142857142857,42.77777777777778
0,40,d8,44,0,80,9a,43,74.250826,-135.92857142857144,37.766666666666666
0,c0,da,44,0,80,9c,43,74.30083,-137.5,38.25555555555556
0,20,c1,44,0,0,9e,43,74.350836,-121.39285714285715,38.62222222222222
0,20,bc,44,0,80,a0,43,74.400836,-118.25,39.233333333333334
0,80,ce,44,0,80,e9,43,74.450839,-129.79999999999998,57.077777777777776
0,a0,cd,44,0,80,fc,43,74.500848,-129.25,61.72222222222222
0,c0,e6,44,0,0,d8,43,74.550847,-145.04285714285714,52.8
0,60,c2,44,0,0,9f,43,74.600848,-122.17857142857143,38.86666666666667
0,60,b9,44,0,0,a0,43,74.650857,-116.52142857142859,39.111111111111114
0,40,c6,44,0,80,9f,43,74.700856,-124.6142857142857,38.98888888888889
0,40,b2,44,0,0,9f,43,74.750862,-112.04285714285713,38.86666666666667
0,40,b4,44,0,0,9d,43,74.800862,-113.3,38.37777777777778
0,60,b5,44,0,80,a3,43,74.850869,-114.00714285714287,39.96666666666667
0,60,bb,44,0,0,dd,43,74.90087,-117.77857142857142,54.02222222222222
0,c0,b0,44,0,0,f1,43,74.950876,-111.1,58.91111111111111
0,a0,b2,44,0,80,a4,43,75.00088,-112.27857142857142,40.211111111111116
0,e0,e0,44,0,c0,7,44,75.050883,-141.35,66.36666666666667
0,c0,b3,44,0,80,a5,43,75.100884,-112.98571428571428,40.455555555555556
0,c0,dd,44,0,80,8d,43,75.150889,-139.38571428571427,34.58888888888889
0,40,bd,44,0,80,9d,43,75.200896,-118.95714285714286,38.5
0,e0,bb,44,0,40,7d,44,75.250898,-118.09285714285714,123.81111111111112
0,80,bd,44,0,0,33,44,75.300901,-119.11428571428573,87.51111111111112
0,0,bd,44,0,80,a0,43,75.350904,-118.80000000000001,39.233333333333334
0,c0,f3,44,0,80,b8,43,75.400906,-153.2142857142857,45.099999999999994
0,a0,c1,44,0,0,9c,43,75.450911,-121.70714285714284,38.13333333333333
0,20,e1,44,0,80,a9,43,75.500917,-141.50714285714287,41.43333333333333
0,80,c7,44,0,80,a9,43,75.550917,-125.39999999999999,41.43333333333333
0,c0,b7,44,0,0,b3,43,75.600921,-115.5,43.75555555555556
0,40,b1,44,0,0,a2,43,75.650925,-111.41428571428573,39.6
0,0,b6,44,0,0,9a,43,75.700927,-114.4,37.644444444444446
0,80,ce,44,0,80,b4,43,75.750931,-129.79999999999998,44.12222222222222
0,60,bd,44,0,0,bd,43,75.800937,-119.03571428571428,46.199999999999996
0,20,bb,44,0,80,1c,44,75.850939,-117.62142857142858,76.51111111111112
0,20,db,44,0,0,9e,43,75.900941,-137.7357142857143,38.62222222222222
0,c0,b7,44,0,0,96,43,75.950944,-115.5,36.666666666666664
0,80,b8,44,0,80,9c,43,76.000947,-115.97142857142858,38.25555555555556
0,20,bb,44,0,0,3f,44,76.050951,-117.62142857142858,93.37777777777778
0,40,b2,44,0,0,bd,43,76.100959,-112.04285714285713,46.199999999999996
0,20,b3,44,0,0,94,43,76.15096,-112.59285714285714,36.17777777777778
0,c0,e5,44,0,0,c0,43,76.200963,-144.4142857142857,46.93333333333333
0,a0,c8,44,0,0,fd,43,78.601132,-126.10714285714285,61.84444444444444
0,c0,b6,44,0,0,d9,43,78.651133,-114.87142857142857,53.044444444444444
0,0,b9,44,0,80,9c,43,78.901149,-116.28571428571429,38.25555555555556
0,0,b4,44,0,0,9d,43,78.951154,-113.14285714285714,38.37777777777778
0,e0,b3,44,0,0,9f,43,79.001158,-113.0642857142857,38.86666666666667
0,c0,bb,44,0,80,9d,43,79.05116,-118.01428571428572,38.5
0,40,c2,44,0,0,54,44,79.101166,-122.10000000000001,103.64444444444445
0,80,c5,44,0,80,b3,43,79.151169,-124.14285714285714,43.87777777777778
0,c0,e8,44,0,80,9c,43,79.201171,-146.3,38.25555555555556
0,0,eb,44,0,0,9e,43,79.251175,-147.7142857142857,38.62222222222222
0,20,b6,44,0,80,a4,43,79.351179,-114.47857142857143,40.211111111111116
0,80,d4,44,0,0,9a,43,79.401186,-133.57142857142856,37.644444444444446
0,40,bb,44,0,80,9e,43,79.951226,-117.7,38.74444444444444
0,c0,b8,44,0,80,9d,43,80.001227,-116.12857142857142,38.5
0,60,be,44,0,0,e7,43,80.101232,-119.66428571428571,56.46666666666666
0,60,b6,44,0,0,9d,43,80.151238,-114.63571428571427,38.37777777777778
0,0,f7,44,0,0,9e,43,80.201239,-155.25714285714287,38.62222222222222
0,c0,bb,44,0,80,eb,43,80.251241,-118.01428571428572,57.56666666666666
0,80,b9,44,0,0,9f,43,80.301247,-116.60000000000001,38.86666666666667
0,80,e7,44,0,0,cd,43,80.351253,-145.51428571428573,50.11111111111111
0,a0,ba,44,0,0,cf,43,80.401251,-117.30714285714286,50.6
0,40,ba,44,0,80,de,43,80.451255,-117.07142857142857,54.38888888888889
0,c0,df,44,0,80,91,43,80.501264,-140.64285714285714,35.56666666666666
0,c0,c7,44,0,80,a6,43,80.551265,-125.55714285714286,40.7
0,a0,d9,44,0,0,a8,43,80.601269,-136.79285714285714,41.06666666666667
0,e0,bd,44,0,80,9f,43,80.651273,-119.35,38.98888888888889
0,40,b5,44,0,0,9f,43,80.701276,-113.92857142857144,38.86666666666667
0,20,b0,44,0,0,9e,43,80.751281,-110.70714285714286,38.62222222222222
0,c0,bc,44,0,80,f6,43,80.80128,-118.64285714285714,60.25555555555556
0,20,be,44,0,0,99,43,80.851287,-119.50714285714287,37.400000000000006
0,80,ba,44,0,0,ac,43,80.901289,-117.22857142857141,42.044444444444444
0,20,de,44,0,80,9c,43,80.951292,-139.62142857142857,38.25555555555556
